V,161,391176502364290,1000000000,12:39:36:30.141,0
V,162,391176519038774,1000000000,12:39:36:31.142,0
D,81,391176519038773,1000000000,12:39:36:31.142,0
V,163,391176535694007,1000000000,12:39:36:32.141,0
V,164,391176552364365,1000000000,12:39:36:33.141,0
D,82,391176552364364,1000000000,12:39:36:33.141,0
V,165,391176569024266,1000000000,12:39:36:34.141,0
V,166,391176585692915,1000000000,12:39:36:35.141,0
D,83,391176585692915,1000000000,12:39:36:35.141,0
V,167,391176602360600,1000000000,12:39:36:36.141,0
V,168,391176619036791,1000000000,12:39:36:37.142,0
D,84,391176619036791,1000000000,12:39:36:37.142,0
V,169,391176635712650,1000000000,12:39:36:38.142,0
V,170,391176652377758,1000000000,12:39:36:39.142,0
D,85,391176652377758,1000000000,12:39:36:39.142,0
V,171,391176669045401,1000000000,12:39:36:40.142,0
V,172,391176685712925,1000000000,12:39:36:41.142,0
D,86,391176685712925,1000000000,12:39:36:41.142,0
V,173,391176702376743,1000000000,12:39:36:42.142,0
V,174,391176719040725,1000000000,12:39:36:43.142,0
D,87,391176719040726,1000000000,12:39:36:43.142,0
V,175,391176735708409,1000000000,12:39:36:44.142,0
V,176,391176752369769,1000000000,12:39:36:45.142,0
D,88,391176752369769,1000000000,12:39:36:45.142,0
V,177,391176769051252,1000000000,12:39:36:46.143,0
V,178,391176785707027,1000000000,12:39:36:47.142,0
D,89,391176785707027,1000000000,12:39:36:47.142,0
V,179,391176802374711,1000000000,12:39:36:48.142,0
V,180,391176819039779,1000000000,12:39:36:49.142,0
D,90,391176819039779,1000000000,12:39:36:49.142,0
V,181,391176835705012,1000000000,12:39:36:50.142,0
V,182,391176852382789,1000000000,12:39:36:51.142,0
D,91,391176852382789,1000000000,12:39:36:51.142,0
V,183,391176869043312,1000000000,12:39:36:52.142,0
V,184,391176885711963,1000000000,12:39:36:53.142,0
D,92,391176885711963,1000000000,12:39:36:53.142,0
V,185,391176902379730,1000000000,12:39:36:54.142,0
V,186,391176919047005,1000000000,12:39:36:55.142,0
D,93,391176919047005,1000000000,12:39:36:55.142,0
V,187,391176935710530,1000000000,12:39:36:56.142,0
V,188,391176952385348,1000000000,12:39:36:57.143,0
D,94,391176952385347,1000000000,12:39:36:57.143,0
V,189,391176969052906,1000000000,12:39:36:58.143,0
V,190,391176985716348,1000000000,12:39:36:59.142,0
D,95,391176985716348,1000000000,12:39:36:59.142,0
V,191,391177002386081,1000000000,12:39:37:00.143,0
